customers_id,customers_gender,customers_firstname,customers_lastname,customers_dob,customers_email_address,customers_telephone,customers_fax,customers_password,customers_newsletter,customers_password,customers_guid,customers_verified,address_book_id,entry_gender,entry_company,entry_firstname,entry_lastname,entry_street_address,entry_suburb,entry_postcode,entry_city,entry_state,entry_country_id,entry_zone_id
718,f,Verlie,Von,1989-12-28 00:00:00,Easton@zita.co.uk,(519)367-2202 x871,890.947.8609 x859,98276fb26be722c9a506c8aeec8f6e0bafb8,0,98276fb26be722c9a506c8aeec8f6e0bafb8,{D67DAF80-FF20-403C-8EA3-93B165E8B28F},1,,f,eleazar.io,Verlie,Von,709 Abshire Valley,,73550-6751,Braulioborough,North Carolina,117,0
719,m,Jedidiah,Hegmann,1989-12-29 00:00:00,Rico.Strosin@tyrique.name,(715)120-2725 x345,316-747-2465,a3d835025ad6383d7112ce826d817a3b461c,1,a3d835025ad6383d7112ce826d817a3b461c,{D6DA6017-56FD-4635-AE10-375CBA432903},1,,f,abagail.io,Jedidiah,Hegmann,1512 Douglas Prairie,,94085,Lake Rickeystad,Colorado,213,0
720,f,Zack,Gleichner,1989-12-30 00:00:00,Leonard.McDermott@deanna.us,509-840-1632,068.130.1790,9e3aa3178379b353766821b1c3833959333b,0,9e3aa3178379b353766821b1c3833959333b,{A5F10131-110F-4528-B4EB-C21B54FEB4AC},1,,f,jeanne.org,Zack,Gleichner,84317 Kuhn Street,,78682,Ziemannport,Florida,105,0
721,m,Floy,Keeling,1989-12-31 00:00:00,Jacky.Sawayn@noelia.co.uk,232-192-1712 x92867,563.936.8991 x1602,47c5645f9a04ec53b98a206643a23bc605bf,0,47c5645f9a04ec53b98a206643a23bc605bf,{C62823A3-50EB-4279-A3F3-F62A27876338},1,,f,barry.net,Floy,Keeling,583 Ryan Field,,91180,Kamrenbury,Idaho,169,0
722,m,Zoila,Durgan,1990-01-01 00:00:00,Finn_Purdy@kiera.tv,597-406-6266,(242)515-7968 x650,43e3e9c10bcf270ebeca259afa574a1e6027,1,43e3e9c10bcf270ebeca259afa574a1e6027,{EF1C66E6-39FC-4C50-8E53-3DAB0E09023F},1,,f,gerson.com,Zoila,Durgan,6314 Dickens Cliff,,15360-7222,West Armando,Michigan,178,0
723,f,Sarai,Lubowitz,1990-01-02 00:00:00,Jose@ona.com,030.864.7752 x74186,072-375-6238,0f8d3d81902e51c924f4572f04065a9081dd,0,0f8d3d81902e51c924f4572f04065a9081dd,{33BFEEE6-018C-453C-B3DC-97D4CB2423E4},1,,f,margarete.biz,Sarai,Lubowitz,512 Jacobi Well,,93162,Gloverfurt,Nebraska,110,0
724,m,Brycen,Collier,1990-01-03 00:00:00,Claire.Stanton@adolfo.biz,(312)383-9865,793.123.8001 x24522,9d6fd28abc316ba04d211ce6aa578edc14a0,1,9d6fd28abc316ba04d211ce6aa578edc14a0,{C4619B59-59F2-4B36-977A-684B4F8BBCC7},1,,f,luther.biz,Brycen,Collier,1184 Felicity Skyway,,25648,Miguelton,Virginia,161,0
725,m,Mohammad,O'Kon,1990-01-04 00:00:00,Rod.Witting@america.tv,(132)329-0406,496.085.8570 x0139,f6c7c3108409aec0bbb91cbf5ad6b3cc2fcc,0,f6c7c3108409aec0bbb91cbf5ad6b3cc2fcc,{9C569429-671F-437E-9CE8-541CE24FF33D},1,,f,golden.info,Mohammad,O'Kon,7063 Rosemarie Groves,,97193-0434,North Alberthafurt,Pennsylvania,120,0
726,m,Davon,Abshire,1990-01-05 00:00:00,Mozelle@malvina.net,736-144-2890 x9228,1-031-071-6760 x4379,dc34d451c06e23d0f1d442de85c168695ba6,0,dc34d451c06e23d0f1d442de85c168695ba6,{E818409D-3928-4B96-B5F0-B311704AD345},1,,f,hudson.io,Davon,Abshire,6195 Eladio Forges,,98487-3689,Staceyfurt,Hawaii,95,0
727,f,Deon,Ebert,1990-01-06 00:00:00,Pierre_Mills@thora.me,550.156.7672,1-182-860-8964 x36444,9d08066e1d456938db5849a318fde3afa9de,1,9d08066e1d456938db5849a318fde3afa9de,{6178342B-8B05-44C0-8A75-9A359BA485FC},1,,f,edmond.biz,Deon,Ebert,6975 Robb Rue,,42738-2197,West Otilia,Utah,210,0
728,m,Vella,Bergnaum,1990-01-07 00:00:00,Maryse_Schinner@alicia.tv,823-329-5831 x0745,1-257-742-3961 x74119,0f481cdbfc4fb0547173032e7e92a54233ba,1,0f481cdbfc4fb0547173032e7e92a54233ba,{C93E75BB-54A3-4357-9CB8-A98F836899A4},1,,f,lucie.org,Vella,Bergnaum,4052 Abbott Village,,94799-4648,North Onieberg,Nebraska,164,0
729,m,Declan,Lesch,1990-01-08 00:00:00,Brenna.Schowalter@rosella.com,353.564.8477,1-277-410-2150 x44284,df86555ab0211923e0f04058f6ad13745864,1,df86555ab0211923e0f04058f6ad13745864,{0089C1A0-29DB-4294-ADB3-A3B329803A1A},1,,f,rhiannon.tv,Declan,Lesch,414 Rocky Island,,44022-5230,East Flobury,Maryland,151,0
730,m,Garland,Bergnaum,1990-01-09 00:00:00,Shany@george.com,1-096-477-0086 x0540,(495)847-3079,c0aed2c526fdd555e158e1e8facbc4cd9d2b,1,c0aed2c526fdd555e158e1e8facbc4cd9d2b,{5AF7D64F-7DC0-4965-91A8-E820D4E6294C},1,,f,junius.org,Garland,Bergnaum,817 Shields Locks,,32249-9905,North Haleighstad,New Hampshire,118,0
731,f,Sherman,Rohan,1990-01-10 00:00:00,Freida@yesenia.tv,(394)537-9764 x714,087-350-2356,afc245949499cd8c4856bfd1cdf8221ce302,1,afc245949499cd8c4856bfd1cdf8221ce302,{CBCA0082-7DE5-4578-8531-63C7F6E842F9},1,,f,darrin.org,Sherman,Rohan,548 Naomi River,,34517,Rennerville,Indiana,116,0
732,m,Curt,Schinner,1990-01-11 00:00:00,Dusty.Kling@gia.ca,307.105.3018,030.064.3921 x966,58be496a4c880662d0a34e7c86795974f2a7,0,58be496a4c880662d0a34e7c86795974f2a7,{AC977748-DEA5-4BEE-8AF8-3BD404023FFA},1,,f,cayla.ca,Curt,Schinner,407 Coleman Village,,75203-7913,West Ansley,Kentucky,136,0
733,m,Derrick,Stark,1990-01-12 00:00:00,Waino.Bogisich@germaine.net,1-393-187-2686 x6862,769-255-4915 x153,651e5b9b45db037f9adc975409f67f85bd23,1,651e5b9b45db037f9adc975409f67f85bd23,{FF28F1AD-5ED7-4C85-9BE5-30FDE65063E8},1,,f,neva.tv,Derrick,Stark,91951 Florida Ramp,,45878,Cristobalbury,South Dakota,8,0
734,f,Annamae,Gerhold,1990-01-13 00:00:00,Ulises@halle.ca,473-983-5193 x19952,1-553-009-6376 x2098,4bb98d15593d065826cfeb284add8a0d98aa,0,4bb98d15593d065826cfeb284add8a0d98aa,{BDCB4C4B-01A7-4E9F-84D6-4A718B447D2C},1,,f,neal.com,Annamae,Gerhold,996 Veda Rest,,77285,Lake Lorenzo,Delaware,124,0
735,m,Trey,Daugherty,1990-01-14 00:00:00,Gudrun.Cole@marco.info,307.467.3114 x267,1-430-053-1833,196057dac5c64c467aeda1ebbe16e3b5137a,1,196057dac5c64c467aeda1ebbe16e3b5137a,{3D2DE241-8EE0-4000-9C6E-D1FC4A92F607},1,,f,garrick.us,Trey,Daugherty,4115 Kelton Forest,,84447-8327,South Preston,Arkansas,168,0
736,f,Mauricio,Schmeler,1990-01-15 00:00:00,Gertrude@malika.biz,(930)620-6552 x9331,356-001-8139,f54ba0b9ab370937427d80d01e23dc6ec3fb,1,f54ba0b9ab370937427d80d01e23dc6ec3fb,{4EABE715-F53D-4270-BBE7-63C7C09B46A6},1,,f,simone.net,Mauricio,Schmeler,81484 Kuhic Point,,51332,Hankview,Texas,161,0
737,f,Krista,Abshire,1990-01-16 00:00:00,Itzel_Hauck@judd.tv,(085)121-9117 x3681,(128)732-8632,d6b947760677fa12990fd2ef6a13b6a8e822,1,d6b947760677fa12990fd2ef6a13b6a8e822,{95604A4B-D41B-42A3-8104-869E232CB6DA},1,,f,barney.tv,Krista,Abshire,45900 Lind Rapid,,83535,West Lauriane,New Mexico,188,0
738,f,Austin,Nicolas,1990-01-17 00:00:00,Gerhard@nathen.us,(638)995-6221,(136)920-9644,bf7398b4ce053e98a48cf6dbce761b96212f,1,bf7398b4ce053e98a48cf6dbce761b96212f,{844CD9BA-EE22-4C69-87C9-BE851A9C0341},1,,f,morris.io,Austin,Nicolas,5580 Kathryne Flat,,18293-6975,Port Daron,North Carolina,219,0
739,m,Mckayla,Weber,1990-01-18 00:00:00,Dominique_Tremblay@rodrick.us,1-397-483-0351 x41581,631.450.1572 x5194,2fb00af0a090687460792b530c7610876faf,0,2fb00af0a090687460792b530c7610876faf,{6FE2FBE9-B33A-491A-B06A-979D015E8795},1,,f,katherine.tv,Mckayla,Weber,079 Floy Hollow,,35343-7613,Stoltenbergfurt,Oklahoma,101,0
740,m,Dallin,O'Reilly,1990-01-19 00:00:00,Claude_Ernser@brisa.biz,156.403.8779 x05941,368.635.2141 x3412,3de41ca8de6d021846cb0bcdb7beed5eb1f1,0,3de41ca8de6d021846cb0bcdb7beed5eb1f1,{66B8C09D-D35E-4EB8-8E23-C8DD9E95CF5F},1,,f,zora.biz,Dallin,O'Reilly,4236 Fritsch Parkway,,02793-4752,Port Monroebury,North Carolina,103,0
741,f,Kari,Pfannerstill,1990-01-20 00:00:00,Natalie@linda.io,1-437-351-0145,578-076-2109,e2865b5dc1e7f05ea5a8ef1d51217de2d90e,0,e2865b5dc1e7f05ea5a8ef1d51217de2d90e,{14180CC1-49E8-4D45-ACE1-BB52676EC8B9},1,,f,mariano.ca,Kari,Pfannerstill,1188 Kunde Circles,,38472-3015,North Andresborough,New York,174,0
742,m,Kamryn,Moore,1990-01-21 00:00:00,Jacklyn@bella.net,1-423-658-8721,301.697.0906 x4088,f0f47961fef1475db98e0090e5394e58162c,0,f0f47961fef1475db98e0090e5394e58162c,{733E644F-4BEB-4984-B5D5-97AF36716DBD},1,,f,jaime.tv,Kamryn,Moore,6224 Aglae Hollow,,13507,Port Kianside,Pennsylvania,169,0
743,m,Margie,Bernier,1990-01-22 00:00:00,Jackie_Kuhlman@lourdes.co.uk,743-492-7783,650.406.6918,a53382da7f1bfdc9eb9f61c2abfa7e6049f7,1,a53382da7f1bfdc9eb9f61c2abfa7e6049f7,{B85F59A8-DA04-49F8-B51F-DBB438B27E1C},1,,f,delphine.org,Margie,Bernier,436 Huels Inlet,,96700,Pourosbury,Utah,167,0
744,f,Wilfred,Fahey,1990-01-23 00:00:00,Belle_OReilly@marquis.com,808.605.1210 x9929,276.617.0073,2b19a0d34f4b87b464a136be6c86587099cb,0,2b19a0d34f4b87b464a136be6c86587099cb,{9F30AF81-8C7E-4FC9-AB09-10525C98E088},1,,f,dante.co.uk,Wilfred,Fahey,132 Russell Viaduct,,14846-9795,Koelpinside,Colorado,59,0
745,m,Rolando,Kessler,1990-01-24 00:00:00,Ulises.Blanda@raphael.org,1-230-053-0893 x94987,293-284-9712,861e4293818a3b6b4f3b25e833b0f4c99496,0,861e4293818a3b6b4f3b25e833b0f4c99496,{C6E25F47-6E82-49D9-A1F0-DB7D13A7712B},1,,f,bailee.org,Rolando,Kessler,710 Kristopher Creek,,86506,West Lily,Alabama,58,0
746,m,Jeremy,Walter,1990-01-25 00:00:00,Cortney@vern.biz,702.786.1993 x05987,608-754-2349 x2789,1811277d1796ddcbc1025685a3e20332b515,1,1811277d1796ddcbc1025685a3e20332b515,{8AB5EC27-AE28-49DD-90FB-AB6478CA70B5},1,,f,imogene.me,Jeremy,Walter,0012 Roxanne Valleys,,65667-0276,New Makayla,Arizona,8,0
747,m,Kianna,Weissnat,1990-01-26 00:00:00,Bette.Larkin@carlo.ca,(855)633-5096 x63621,(114)075-0453 x2379,16aef8c7248f879d9af1a8d306f852545d69,0,16aef8c7248f879d9af1a8d306f852545d69,{3E94BEE2-7548-4985-817E-C98634DE2DEA},1,,f,einar.name,Kianna,Weissnat,95467 Aufderhar Spurs,,79258-9007,North Deondre,Wisconsin,119,0
748,m,Lemuel,O'Connell,1990-01-27 00:00:00,Edd@paul.me,(337)856-1353 x40926,1-148-085-9500,27791bd896b13b4c07cefd02977aa1ad7e62,1,27791bd896b13b4c07cefd02977aa1ad7e62,{45D19378-5910-42E6-AB28-156DF4625AC4},1,,f,green.org,Lemuel,O'Connell,268 Treutel Light,,13237,West Carli,California,20,0
749,f,Elva,Spinka,1990-01-28 00:00:00,Braden@kayleigh.me,131.985.8897 x1575,611.961.7966 x3600,573e5adbc8ab42312b253e57a3a3a1aff3e3,1,573e5adbc8ab42312b253e57a3a3a1aff3e3,{6BAC4513-EC00-4DC9-95C4-EE034F4EEFCD},1,,f,anderson.org,Elva,Spinka,21927 Abbott Land,,20623,West Ollie,South Carolina,86,0
750,f,Eli,Dicki,1990-01-29 00:00:00,Hilma_Durgan@thea.co.uk,827.088.0974 x90180,984-644-7407,958a2203b1cd0634ba7fe09b962a0a379c2d,1,958a2203b1cd0634ba7fe09b962a0a379c2d,{53BB92E0-17FE-435A-8330-F6EC6C1E5E85},1,,f,chester.biz,Eli,Dicki,41926 Lang Mill,,21758-4848,North Abdullahburgh,South Dakota,37,0
751,m,Otho,Greenholt,1990-01-30 00:00:00,Monserrat_Pfannerstill@enos.tv,456-369-7452,1-487-965-1083 x35931,a3aeb133cf1f9f0f0462d56a1307e0b2e3ca,0,a3aeb133cf1f9f0f0462d56a1307e0b2e3ca,{347E26A5-2D83-4758-89BB-4B21CDEBE484},1,,f,justice.io,Otho,Greenholt,649 Rowe Garden,,98506,Weissnatchester,Iowa,169,0
752,m,Odie,Purdy,1990-01-31 00:00:00,Merlin@keyon.biz,1-847-962-7672 x7250,929.867.8669 x116,bfe9977db14fef626652015f22bd35807777,1,bfe9977db14fef626652015f22bd35807777,{E1F8735B-33BE-46FF-BAD8-0166813D5ED3},1,,f,lacey.net,Odie,Purdy,490 Angeline Causeway,,16053-1290,New Bertha,Massachusetts,64,0
753,m,Phoebe,Wolff,1990-02-01 00:00:00,Yasmine@paul.tv,027-548-5456 x667,167.397.8969 x7879,b60e525bf16f6805b50b289edfecf952e921,1,b60e525bf16f6805b50b289edfecf952e921,{6F5AE9EA-F032-46C2-AA98-5E82D1BC4CB2},1,,f,shana.tv,Phoebe,Wolff,9306 Hilll Point,,10227-2861,West Julien,West Virginia,45,0
754,f,Jenifer,Fadel,1990-02-02 00:00:00,Jed@karley.us,1-018-094-2633 x76809,(033)190-3998 x616,4f9d2ff26848e03cd6151a6fc0dad946023c,0,4f9d2ff26848e03cd6151a6fc0dad946023c,{AEB90D30-B39E-49F5-B1A7-53388B0978CC},1,,f,nannie.ca,Jenifer,Fadel,098 Newton Forks,,21185-5088,Lake Ethan,Kansas,206,0
755,m,Tyreek,Blanda,1990-02-03 00:00:00,Jennyfer@gaylord.biz,(559)868-2811,996.274.2121,b06adedfb9d64d4babbd4041f6d7f504477c,0,b06adedfb9d64d4babbd4041f6d7f504477c,{6D66FA25-4A3B-4E79-B207-36F8B4131EBB},1,,f,leta.net,Tyreek,Blanda,7623 Tanya Lakes,,64982-4705,East Carrieshire,Idaho,186,0
756,f,Arden,Pfeffer,1990-02-04 00:00:00,Treva@bridget.tv,027-868-4156 x0927,(597)136-1172 x5980,46d37fcbb12eb992297946a46b90874c595b,0,46d37fcbb12eb992297946a46b90874c595b,{C3E59B55-512D-4405-B092-CCF1F69A7C76},1,,f,delpha.me,Arden,Pfeffer,0172 Myriam Hills,,20518,West Shawn,Maryland,173,0
757,m,Roma,Corwin,1990-02-05 00:00:00,Carole@tania.net,(220)641-6495 x0687,(223)509-2530 x702,e2702c1299b6d79df7cc4469b51ada0694a4,1,e2702c1299b6d79df7cc4469b51ada0694a4,{01FF8288-D089-4CDF-87C4-47750E638104},1,,f,darrell.co.uk,Roma,Corwin,3649 Arnulfo Springs,,32389,Wallaceville,Rhode Island,216,0
758,m,Florence,Pollich,1990-02-06 00:00:00,Dewitt@lester.org,865-729-3797,859.575.9463,9a09ef3b4bbebeb0a297d2eba4c677851c07,0,9a09ef3b4bbebeb0a297d2eba4c677851c07,{DA4C422D-0821-49A6-AC8F-D9A9D8E1FE97},1,,f,daisha.com,Florence,Pollich,7225 Hermina Cape,,58957-8027,North Rebeca,Indiana,106,0
759,f,Esther,Jerde,1990-02-07 00:00:00,Carli@lelia.biz,133.630.8205,1-023-246-8447 x9271,f1c254efe663480ef3696fed5bed8278d6df,1,f1c254efe663480ef3696fed5bed8278d6df,{5F5B673D-1B42-4940-8489-3EFB5724E514},1,,f,emily.co.uk,Esther,Jerde,3357 Ladarius Walk,,45239-9407,Leolafort,Rhode Island,42,0
760,m,Deion,McKenzie,1990-02-08 00:00:00,Dayna@aida.biz,681-651-9525 x80581,260.520.8250 x8731,743e2fb7742ad015b05188d17d28da80e26f,0,743e2fb7742ad015b05188d17d28da80e26f,{416988C5-26B8-4CCA-ABD6-D521F60AE330},1,,f,malinda.biz,Deion,McKenzie,41244 Daugherty Club,,14120,Altenwerthberg,Washington,167,0
761,m,Ned,Mueller,1990-02-09 00:00:00,Yessenia_Little@jeffry.biz,742-139-1038,(279)405-8766,9fe959d8d90d637f59650e1a270de6316e67,1,9fe959d8d90d637f59650e1a270de6316e67,{756F0C54-9DA1-4D0F-B264-CAC97439CC21},1,,f,luther.net,Ned,Mueller,1447 Smith Squares,,39703,Reganfurt,Nebraska,198,0
762,f,Sierra,Fisher,1990-02-10 00:00:00,Turner_Cartwright@linnea.name,(010)037-7766,759-231-9533,b14c1d57f63c4786a253be348f55e4cc556b,0,b14c1d57f63c4786a253be348f55e4cc556b,{A3FD0471-D912-4A68-B988-FCBD684D282E},1,,f,margaret.com,Sierra,Fisher,272 Cronin Dam,,58645,Port Winonahaven,Maryland,146,0
763,f,Elva,Keebler,1990-02-11 00:00:00,Herminia@eryn.me,1-698-086-0972 x98126,1-770-874-2009 x6612,82cbd6000906aa692386a529f3797156d930,1,82cbd6000906aa692386a529f3797156d930,{F8292CB4-9F93-4A38-9BD0-33572F145B51},1,,f,cecil.tv,Elva,Keebler,56780 Maximilian Forges,,55432-0764,West Flaviobury,Ohio,10,0
764,m,Amber,Hauck,1990-02-12 00:00:00,Lelah.Bashirian@cassie.net,1-210-104-9404 x181,352.565.3762 x098,f73d8237550681f68a8a90a0cb230cfb052b,1,f73d8237550681f68a8a90a0cb230cfb052b,{66141D66-84FD-477D-98A0-1A3B571D8DC4},1,,f,alexander.io,Amber,Hauck,786 Farrell Island,,61297,Marilouhaven,Colorado,187,0
765,m,Ida,Block,1990-02-13 00:00:00,Tierra.Muller@stan.ca,777.588.0913,259.278.4846,a175e7c914580c821987f580a9fbf41b1a09,0,a175e7c914580c821987f580a9fbf41b1a09,{B2B02BC5-8652-4A96-BC95-68A5E768390C},1,,f,eric.io,Ida,Block,686 Gerard Vista,,96577-3307,Adriannabury,Montana,14,0
766,f,Bettie,Kihn,1990-02-14 00:00:00,Keeley.Balistreri@alberta.ca,(385)414-9630 x18650,860-705-9588,d78ae5fc2d89781cac85c8009741ebcde104,0,d78ae5fc2d89781cac85c8009741ebcde104,{65056E0A-71EB-44EC-BD89-B2391AE217DD},1,,f,kenneth.co.uk,Bettie,Kihn,4653 Kub Ranch,,3909,West Faustostad,Arizona,189,0
767,m,Claudine,Steuber,1990-02-15 00:00:00,Tyrell.Dach@abraham.biz,1-862-632-3172 x71729,023-908-3339,374df284174c4a32d36c144939fcbba73bbf,1,374df284174c4a32d36c144939fcbba73bbf,{5A40E0C9-BDF3-470B-8605-99D5790EA3A3},1,,f,fabian.tv,Claudine,Steuber,167 Rogahn Shores,,230,North Kennaberg,Arkansas,160,0
768,m,Demetrius,Bode,1990-02-16 00:00:00,Reanna_Beatty@jessie.biz,1-373-162-4684,(189)899-3345 x807,04787e154960723146b1d20c6aa075474506,1,04787e154960723146b1d20c6aa075474506,{1BAB0201-15FF-4541-97DA-22C92C24F696},1,,f,rosetta.name,Demetrius,Bode,1657 Langosh Valleys,,63845-6979,Eddiestad,Idaho,101,0
769,f,Baylee,Goldner,1990-02-17 00:00:00,Lorenza_Sporer@anibal.us,1-717-020-8808 x52356,762-975-5944,cfaf1a225dcc613c6fc7bf29e04759eba49e,1,cfaf1a225dcc613c6fc7bf29e04759eba49e,{1F3F8496-51B6-448A-9264-54B39E63EAFF},1,,f,vilma.biz,Baylee,Goldner,51460 Kamryn Lights,,13584-0956,Lamontport,Iowa,106,0
770,f,Destiny,Kozey,1990-02-18 00:00:00,Dashawn.VonRueden@arielle.name,854-763-2037,1-008-674-6229 x135,0f2dc05b9cc7776a213c6ee837dbee804ea5,0,0f2dc05b9cc7776a213c6ee837dbee804ea5,{0970415A-A248-47CE-9017-DA70064F8234},1,,f,laney.biz,Destiny,Kozey,069 Lambert Forges,,45517,Brakusview,Texas,82,0
771,m,Baby,Gleason,1990-02-19 00:00:00,Flossie_Herzog@willy.net,790.794.8807,207-190-0274 x89327,f22c5b33a71b88ac1b5f8c4eff3ebca6f4f7,0,f22c5b33a71b88ac1b5f8c4eff3ebca6f4f7,{605B0416-3344-4492-88D2-56D46B0C8567},1,,f,joany.com,Baby,Gleason,13585 Jermey Meadows,,47857-8052,Shanahanchester,South Carolina,101,0
772,m,Salvador,Tillman,1990-02-20 00:00:00,Shaniya@camila.net,640-069-8578,(630)629-3015,e43aab95199601a14dfe1426163e29c16dbd,0,e43aab95199601a14dfe1426163e29c16dbd,{4407302C-04CB-4A70-9513-6814C1F3F828},1,,f,trudie.us,Salvador,Tillman,231 Kristin Center,,06721-3688,East Nash,Idaho,4,0
773,m,Conor,Blanda,1990-02-21 00:00:00,Grady@abdul.co.uk,1-269-817-4571 x546,(681)091-3916 x2697,d861624d7d7153861c99fd1711ef7cb4ea1e,0,d861624d7d7153861c99fd1711ef7cb4ea1e,{F35C3A59-29A6-44FD-ACB5-A8BF784A53B7},1,,f,evangeline.org,Conor,Blanda,5088 Mertz Spurs,,99445,New Samsonstad,Massachusetts,183,0
774,f,Rosetta,Ward,1990-02-22 00:00:00,Coty@bobbie.io,827-046-6775 x40524,636-495-4506 x108,1bc13298e42f7560b8c0184eddb76174c4af,0,1bc13298e42f7560b8c0184eddb76174c4af,{ABEFE214-3EBA-4ED2-B48E-47B0CF0E0CAC},1,,f,elroy.net,Rosetta,Ward,8113 Ritchie Rue,,56455-1170,Port Mozellstad,Kansas,176,0
775,f,Yoshiko,Kessler,1990-02-23 00:00:00,Florian@cleora.biz,(587)015-8090 x42077,(808)880-4817 x71254,24c1eafb9892191bcefdc40836d9cc87ebbc,1,24c1eafb9892191bcefdc40836d9cc87ebbc,{AACB9628-3A04-4381-8465-40CC4D3C075C},1,,f,henriette.name,Yoshiko,Kessler,122 Jake Centers,,17841-2000,Sauerburgh,New Jersey,15,0
776,f,Ulises,Pollich,1990-02-24 00:00:00,Bette_Okuneva@linwood.co.uk,1-390-402-8144,(939)257-8798 x3780,a02d933cd72ee1b9900f26e1025f926d7e54,0,a02d933cd72ee1b9900f26e1025f926d7e54,{C884B208-1C3A-4A05-8181-0E21B9BBDBDC},1,,f,adrien.tv,Ulises,Pollich,54226 Conn Prairie,,77318-8713,Hesselstad,Washington,18,0
777,m,Brooke,Waelchi,1990-02-25 00:00:00,Kari.OConnell@autumn.co.uk,201-500-0963 x250,(341)998-9567 x820,22bdc580088e2aa95415f7630cd208d2f438,0,22bdc580088e2aa95415f7630cd208d2f438,{36455D39-D9D6-4528-84A6-D26E8191A565},1,,f,chad.io,Brooke,Waelchi,7967 Pearlie Coves,,87248-6722,North Mariah,Indiana,134,0
778,m,Norma,Feil,1990-02-26 00:00:00,Amaya@lillie.biz,957.453.8882,(380)638-3998 x2593,84a46b928f3b5437897925bd247cc632bf6f,0,84a46b928f3b5437897925bd247cc632bf6f,{5DC10EA6-50BA-4E6A-B4E1-71C4E4218D92},1,,f,burdette.me,Norma,Feil,9427 Erdman Mountains,,77546-6602,Jonland,Arkansas,62,0
779,m,Cristobal,Veum,1990-02-27 00:00:00,Hayden@sigrid.me,995-407-5021,289-623-1974,5abb98196e295255f0f950f7cd15cfc86f3d,1,5abb98196e295255f0f950f7cd15cfc86f3d,{E0AEA52A-0F00-43C8-BB66-1968ABB45266},1,,f,marlon.org,Cristobal,Veum,51787 Jazmyne Road,,68401,Rupertland,Connecticut,33,0
780,m,Stacey,Haag,1990-02-28 00:00:00,Myrtie@shanna.me,000.590.4429 x87012,853.770.6312,c4727ae7a11652b12fd6b3f31f7399eca14e,1,c4727ae7a11652b12fd6b3f31f7399eca14e,{40B26E7A-6552-4EC1-95BE-311DF0E45AC4},1,,f,shanie.co.uk,Stacey,Haag,92593 Kshlerin Skyway,,25759,West Misty,Idaho,225,0
781,m,Louisa,Kohler,1990-03-01 00:00:00,Rogers@janis.me,306-930-5120 x70308,848-963-4629,6f1ca5b8f415a63b14adc666c5f02a878bbc,0,6f1ca5b8f415a63b14adc666c5f02a878bbc,{F92AAADC-BBCD-40A3-88D5-98AC38F32A86},1,,f,lawrence.biz,Louisa,Kohler,412 Grant Lane,,90901,Port Marlin,Idaho,59,0
782,f,Felix,Buckridge,1990-03-02 00:00:00,Rick.DAmore@conor.co.uk,1-408-797-7681 x1032,(820)826-9134,58b0cd9ce9c7e07ae4ace87c25b4e527f9c9,1,58b0cd9ce9c7e07ae4ace87c25b4e527f9c9,{F84ACDDD-B4C6-4048-A96D-A608A8BD4DA4},1,,f,cortney.org,Felix,Buckridge,841 Rex Village,,20420,Charlottefurt,New Mexico,35,0
783,f,Gilda,Bergnaum,1990-03-03 00:00:00,Allie_Cartwright@oliver.biz,(301)660-2886 x19199,588.732.0833 x902,2ef5a8d2c47ed29acfcf352856b01b0d5044,1,2ef5a8d2c47ed29acfcf352856b01b0d5044,{FFA33A93-3EF9-4ECD-822F-033C88422B45},1,,f,emie.me,Gilda,Bergnaum,229 Goodwin Station,,28364-5128,Port Eliza,Virginia,135,0
784,f,Matteo,Rowe,1990-03-04 00:00:00,Aiden@oswald.co.uk,1-488-281-8947,639.677.1535 x71072,be619a639761153560b1447340c94b7ae6a1,0,be619a639761153560b1447340c94b7ae6a1,{93BF07BA-7A82-4F72-B4F7-D6500DA8843F},1,,f,eriberto.org,Matteo,Rowe,359 Deangelo Shoal,,54862-8168,South Tyriquechester,New Mexico,167,0
785,f,Daniella,McCullough,1990-03-05 00:00:00,Boyd@baby.name,254-988-5597 x301,(240)033-7975 x361,18c940d1f5b64eb8fe5b07d299975d1476b4,1,18c940d1f5b64eb8fe5b07d299975d1476b4,{77E86268-52C5-42E3-ABA2-67D4171C2E89},1,,f,jaron.us,Daniella,McCullough,516 Johann Fall,,05617-6697,Walterburgh,Connecticut,108,0
786,m,Myriam,Wolff,1990-03-06 00:00:00,Francesca@brenden.co.uk,338.390.0768 x3600,1-053-794-6594 x1119,51f1189cbda8764733784587622ca8927c49,0,51f1189cbda8764733784587622ca8927c49,{1962D968-69D1-4133-B5E3-823B1D373A68},1,,f,arnaldo.me,Myriam,Wolff,967 Alverta Heights,,79447,East Coyberg,California,6,0
787,f,Keara,Brekke,1990-03-07 00:00:00,Lorena@judson.tv,(219)029-7045 x295,1-813-593-0351 x269,370f8c341fc6a40b21fb06efa36f40e6a1b5,0,370f8c341fc6a40b21fb06efa36f40e6a1b5,{5055D832-75B1-414A-853A-EF52F11F78DA},1,,f,malika.biz,Keara,Brekke,8574 Frederick Island,,56581-8237,Hellermouth,Massachusetts,210,0
